ID,CrmName,RefDate,AutoCloseDate,NoClient,code_naf,composite_key,temps_code1,temps_code3,temps_code4,temps_code5,temps_code6,temps_total,pv_code1,pv_code3,pv_code4,pv_code5,pv_code6,pv_total,code1,code3,code4,code5,code6,name,forme_juridique,activite,premiere_date_signature,nb_salaries,CA,statut_caisse,nb_lignes_produits,nb_lignes_charges,nb_lignes_banque,statut_remuneration_dirigeant
35589,MIS-2022-09-01,2022-09-30,2023-01-31,07626,9001Z,202207626,48.96,12.12,2.5,76.22,19.45,159.25,5291.5,1504.14,299.54,5612.8,2225.51,14933.49,1,1,1,1,1,FAERYA CONCEPT,EURL,Arts du spectacle vivant,2019-06-14,5,0.0,-1,-1,-1,-1,-1
34411,MIS-2022-12-01,2022-12-31,2023-05-31,07629,IRPP,202207629,0.0,1.75,0.0,0.0,0.0,1.75,0.0,367.5,0.0,0.0,0.0,367.5,0,1,0,0,0,BOURGEAIS,IND,,2019-04-12,0,0.0,-1,-1,-1,-1,-1
34412,MIS-2022-12-01,2022-12-31,2023-05-31,07631,6820A,202207631,8.75,0.25,0.0,2.75,0.0,11.75,1050.59,32.12,0.0,238.8,0.0,1321.51,1,1,0,1,0,PASCO LMP,IND,Location de logements,2019-10-04,0,40381.84,0,133,200,392,0
35331,MIS-2022-07-01,2022-07-31,2022-12-31,07632,1071C,202207632,28.5,9.41,1.9,26.9,8.4,75.11,3366.65,966.96,222.72,2056.43,916.93,7529.69,1,1,1,1,1,LE FOURNIL DE LA THAU,SARL,Boulangerie et boulangerie-pâtisserie,2019-05-10,5,248732.91,1,581,1410,2408,1
35590,MIS-2022-09-01,2022-09-30,2023-01-31,07633,6820A,202207633,16.45,0.85,2.84,1.0,0.0,21.14,2288.69,90.69,397.21,76.79,0.0,2853.38,1,1,1,1,0,TS TRANSACTIONS,SAS,Location de logements,2020-02-04,0,43329.89,0,96,56,196,0
34413,MIS-2022-12-01,2022-12-31,2023-03-31,07635,4391B,202207635,25.35,2.8,0.0,0.0,4.55,32.7,3422.72,337.35,0.0,0.0,485.4,4245.47,1,1,0,0,1,ROLLET,EIRL,Travaux de couverture par éléments,2019-05-29,2,79165.44,0,343,214,399,1
34414,MIS-2022-12-01,2022-12-31,2023-05-31,07636,6820B,202207636,5.44,0.15,0.0,2.0,0.0,7.59,432.78,16.37,0.0,139.44,0.0,588.59,1,1,0,1,0,LE BEL AIR DE MUSIQUE,SCI,Location de terrains et d'autres biens immobiliers,2019-05-16,0,0.0,-1,-1,-1,-1,-1
34415,MIS-2022-12-01,2022-12-31,2023-05-31,07637,6820B,202207637,8.75,0.65,0.0,3.16,0.0,12.56,755.48,70.95,0.0,224.22,0.0,1050.65,1,1,0,1,0,NASEA,SCI,Location de terrains et d'autres biens immobiliers,2019-05-16,0,0.0,-1,-1,-1,-1,-1
35332,MIS-2022-07-01,2022-07-31,2023-03-03,07638,4649Z,202207638,23.95,3.42,2.55,18.0,0.0,47.92,2544.24,577.57,298.9,1309.51,0.0,4730.22,1,1,1,1,0,OTONOM,SARL,Commerce de gros (commerce interentreprises) d'autres biens,2020-07-30,0,87804.92,0,104,647,350,1
34416,MIS-2022-12-01,2022-12-31,2022-06-30,07639,8299Z,202207639,0.0,0.25,2.0,0.0,0.0,2.25,0.0,31.33,169.76,0.0,0.0,201.09,0,1,1,0,0,BDI CONSEIL,SASU,,2019-09-03,0,0.0,-1,-1,-1,-1,-1
34417,MIS-2022-12-01,2022-12-31,2023-04-12,07641,5610A,202207641,35.42,8.28,2.9,9.0,10.27,65.87,4047.61,1159.84,244.68,753.91,1143.75,7349.79,1,1,1,1,1,CHEZ B.B.,SARL,Restauration traditionnelle,2019-05-29,3,0.0,-1,-1,-1,-1,-1
34418,MIS-2022-12-01,2022-12-31,2023-04-12,07642,5610A,202207642,15.25,2.01,3.44,12.58,8.6,41.88,2162.18,310.32,476.02,1065.54,903.87,4917.93,1,1,1,1,1,NATHEMM,SARL,Restauration traditionnelle,2019-05-16,3,186219.23,1,47,1178,1654,1
35591,MIS-2022-09-01,2022-09-30,2023-01-31,07644,1071C,202207644,24.55,12.95,1.85,24.01,22.39,85.75,2644.65,1625.63,236.3,1801.06,2384.82,8692.46,1,1,1,1,1,MM DD,SAS,Boulangerie et boulangerie-pâtisserie,2019-05-17,6,262620.29,1,948,747,1369,1
34419,MIS-2022-12-01,2022-12-31,2023-04-30,07646,6820A,202207646,3.4,0.2,0.0,0.0,0.0,3.6,303.7,13.58,0.0,0.0,0.0,317.28,1,1,0,0,0,SAMSON ADRIEN,IND,Location de logements,2020-03-06,0,9720.0,0,12,3,0,0
35333,MIS-2022-07-01,2022-07-31,2022-11-30,07658,3320A,202207658,15.85,6.4,3.2,0.0,0.0,25.45,1895.21,1059.17,376.77,0.0,0.0,3331.15,1,1,1,0,0,ECM2C,SARL,"Installation de structures métalliques, chaudronnées et de tuyauterie",2019-05-24,0,199199.0,0,60,491,615,1
34421,MIS-2022-12-01,2022-12-31,2023-09-06,07666,6820B,202207666,42.21,3.3,0.0,7.63,0.0,53.14,4983.39,395.69,0.0,531.98,0.0,5911.06,1,1,0,1,0,L'ABBAYE DU LOROUX,SC,Location de terrains et d'autres biens immobiliers,2019-07-29,1,136363.64,0,1,279,396,0
35592,MIS-2022-09-01,2022-09-30,2023-04-16,07668,2561Z,202207668,27.5,0.0,0.35,0.0,0.0,27.85,5310.21,0.0,41.03,0.0,0.0,5351.24,1,0,1,0,0,2TSO THERMOLAQUAGE TRAVAUX SECOND ,SAS,,2019-07-05,0,0.0,-1,-1,-1,-1,-1
34423,MIS-2022-12-01,2022-12-31,2023-03-31,07675,8130Z,202207675,19.3,7.02,1.6,47.35,22.85,98.12,2670.02,893.15,189.56,3881.56,2348.69,9982.98,1,1,1,1,1,FAAR PAYSAGE,EURL,Services d'aménagement paysager,2019-06-14,6,0.0,-1,-1,-1,-1,-1
35593,MIS-2022-09-01,2022-09-30,2022-11-30,07676,4332A,202207676,0.45,2.0,0.0,1.4,0.0,3.85,57.28,289.44,0.0,96.2,0.0,442.92,1,1,0,1,0,STEPHANE ANTIER,IND,,2019-06-14,0,0.0,-1,-1,-1,-1,-1
35007,MIS-2022-03-01,2022-03-31,2022-07-31,07685,7490B,202207685,12.25,0.1,1.6,0.0,0.0,13.95,1308.96,9.9,148.7,0.0,0.0,1467.56,1,1,1,0,0,OH LA LA,SASU,"Activités spécialisées, scientifiques et techniques diverses",2019-07-05,7,15262.73,0,12,38,1,1
34424,MIS-2022-12-01,2022-12-31,2023-04-30,07686,7022Z,202207686,5.35,0.0,2.25,0.0,0.0,7.6,664.19,0.0,186.94,0.0,0.0,851.13,1,0,1,0,0,QUALITY EVENT SOLUTIONS AND ,SASU,Conseil pour les affaires et autres conseils de gestion,2019-07-05,0,4979.96,0,1,15,3,0
35008,MIS-2022-03-01,2022-03-31,2022-06-30,07687,7490B,202207687,7.9,0.6,2.0,0.0,0.0,10.5,925.45,51.92,153.51,0.0,0.0,1130.88,1,1,1,0,0,KUTCH,SASU,"Activités spécialisées, scientifiques et techniques diverses",2019-07-12,0,22418.75,0,8,17,1,1
33620,MIS-2022-01-01,2022-01-31,2022-06-30,07688,1412Z,202207688,35.95,27.7,0.45,27.25,47.71,139.06,4056.64,2920.23,72.44,2342.56,5283.15,14675.02,1,1,1,1,1,MANUFACTURE DE CONFECTION ,SASU,Fabrication de vêtements de travail,2019-10-10,29,2460304.29,1,192,1771,4386,0
35334,MIS-2022-07-01,2022-07-31,2022-11-30,07689,6630Z,202207689,3.95,1.43,0.0,0.5,0.0,5.88,425.49,169.37,0.0,42.12,0.0,636.98,1,1,0,1,0,DING DONG,SARL,Gestion de fonds,2019-10-10,0,0.0,0,0,40,49,0
35239,MIS-2022-06-01,2022-06-30,2022-03-31,07691,4399A,202207691,0.0,0.59,0.0,0.0,12.51,13.1,0.0,97.67,0.0,0.0,1244.92,1342.59,0,1,0,0,1,MONTAGE BARDAGE COUVERTURE,SAS,,2019-06-05,0,0.0,-1,-1,-1,-1,-1
34425,MIS-2022-12-01,2022-12-31,2023-03-31,07693,6619A,202207693,2.15,1.95,0.1,0.0,0.0,4.2,243.28,223.31,11.72,0.0,0.0,478.31,1,1,1,0,0,KAMILIE,SCM,Supports juridiques de gestion de patrimoine mobilier,2020-04-22,0,0.0,-1,-1,-1,-1,-1
35594,MIS-2022-09-01,2022-09-30,2022-12-31,07695,9602A,202207695,15.95,7.13,0.0,15.04,10.65,48.77,1638.24,755.42,0.0,993.59,1132.28,4519.53,1,1,0,1,1,MERLET,IND,Coiffure,2019-05-31,1,0.0,-1,-1,-1,-1,-1
34426,MIS-2022-12-01,2022-12-31,2023-04-30,07696,4778C,202207696,15.55,5.07,2.7,9.1,0.0,32.42,1850.2,526.0,207.56,694.49,0.0,3278.25,1,1,1,1,0,BIJOUX DE FAMILLE,EURL,Autres commerces de détail spécialisés divers,2019-07-29,1,89797.36,1,799,700,1229,1
34427,MIS-2022-12-01,2022-12-31,2023-01-31,07697,5610A,202207697,1.75,0.65,0.0,1.17,4.5,8.07,294.98,126.75,0.0,79.88,482.13,983.74,1,1,0,1,1,BRASSERIE DE LA PETITE HOLLANDE,SASU,Restauration traditionnelle,2019-06-05,0,0.0,-1,-1,-1,-1,-1
34428,MIS-2022-12-01,2022-12-31,2023-04-30,07699,6832B,202207699,1.85,0.65,0.2,1.5,0.0,4.2,250.89,68.73,19.35,162.09,0.0,501.06,1,1,1,1,0,IS.49IMMOBILIER-ANGERS,SCI,Supports juridiques de gestion de patrimoine immobilier,2019-07-03,0,31104.55,0,200,65,85,0
34429,MIS-2022-12-01,2022-12-31,2023-06-30,07701,4332A,202207701,1.6,4.8,0.0,0.0,0.0,6.4,205.49,525.56,0.0,0.0,0.0,731.05,1,1,0,0,0,HOCQ,IND,Travaux de menuiserie bois et PVC,2019-07-09,0,0.0,-1,-1,-1,-1,-1
34430,MIS-2022-12-01,2022-12-31,2023-05-31,07703,6820B,202207703,9.91,5.31,0.2,3.2,0.0,18.62,1152.33,590.48,14.55,303.76,0.0,2061.12,1,1,1,1,0,LA FABRIQUE PLOU-COIFFARD,SCI,Location de terrains et d'autres biens immobiliers,2019-06-12,0,15333.71,0,32,8,85,0
34431,MIS-2022-12-01,2022-12-31,2023-05-31,07704,6820A,202207704,10.45,0.75,0.0,5.0,0.0,16.2,1149.37,107.03,0.0,453.9,0.0,1710.3,1,1,0,1,0,GUIOD,IND,Location de logements,2019-09-02,0,20067.0,0,40,30,68,0
34432,MIS-2022-12-01,2022-12-31,2022-11-30,07705,6420Z,202207705,0.25,0.11,0.0,0.0,0.0,0.36,40.43,18.54,0.0,0.0,0.0,58.97,1,1,0,0,0,BALOMPIE,EURL,Activités des sociétés holding,2020-05-14,0,0.0,-1,-1,-1,-1,-1
34433,MIS-2022-12-01,2022-12-31,2022-05-31,07709,5610A,202207709,0.4,5.3,0.35,5.75,2.85,14.65,40.82,643.03,33.95,439.43,290.87,1448.1,1,1,1,1,1,SARL CDS TRAITEUR,URL,,2019-07-29,0,0.0,-1,-1,-1,-1,-1
35240,MIS-2022-06-01,2022-06-30,2023-04-30,07710,5610C,202207710,10.1,1.12,1.8,0.25,0.25,13.52,1291.85,148.03,191.56,21.23,29.82,1682.49,1,1,1,1,1,TARAMIT TREMOILLE,EURL,Restauration de type rapide,2019-05-24,1,0.0,-1,-1,-1,-1,-1
34434,MIS-2022-12-01,2022-12-31,2023-02-28,07711,4391B,202207711,34.5,0.8,2.45,0.75,23.65,62.15,4738.96,125.13,189.37,74.15,2550.17,7677.78,1,1,1,1,1,BASTARD,URL,Travaux de couverture par éléments,2019-06-18,6,374290.85,0,8,57,5,1
35241,MIS-2022-06-01,2022-06-30,2022-10-31,07713,4778C,202207713,46.45,7.65,2.65,0.0,19.44,76.19,4623.9,1219.74,318.5,0.0,2139.5,8301.64,1,1,1,0,1,PSI,SAR,Autres commerces de détail spécialisés divers,2019-06-13,7,978000.72,1,2657,1980,5375,0
35335,MIS-2022-07-01,2022-07-31,2022-06-30,07718,1071C,202207718,0.0,3.12,0.0,0.0,3.15,6.27,0.0,406.35,0.0,0.0,331.6,737.95,0,1,0,0,1,LA BAGUETTE MAGIQUE,URL,,2019-05-31,0,0.0,-1,-1,-1,-1,-1
35242,MIS-2022-06-01,2022-06-30,2023-01-31,07720,1071C,202207720,72.42,41.4,2.0,27.05,9.5,152.37,9221.29,4753.98,186.01,2153.19,1039.59,17354.06,1,1,1,1,1,BOULANGERIE COCHET,URL,Boulangerie et boulangerie-pâtisserie,2019-06-13,1,0.0,-1,-1,-1,-1,-1
34435,MIS-2022-12-01,2022-12-31,2023-05-31,07722,6820B,202207722,8.0,0.15,0.0,0.0,0.0,8.15,892.31,31.5,0.0,0.0,0.0,923.81,1,1,0,0,0,COADOU JEANNE,SCI,Location de terrains et d'autres biens immobiliers,2020-06-26,0,34683.51,0,72,69,182,0
34436,MIS-2022-12-01,2022-12-31,2023-04-30,07723,6820A,202207723,3.22,1.45,0.0,3.1,0.0,7.77,322.71,141.08,0.0,301.9,0.0,765.69,1,1,0,1,0,2LAP,SCI,Location de logements,2019-06-07,0,37703.13,0,21,6,50,0
34437,MIS-2022-12-01,2022-12-31,2024-01-31,07724,6820B,202207724,0.05,1.4,0.0,0.0,0.0,1.45,7.5,174.13,0.0,0.0,0.0,181.63,1,1,0,0,0,LA CROIX CASEAU,SCI,Location de terrains et d'autres biens immobiliers,2019-05-31,0,0.0,-1,-1,-1,-1,-1
34438,MIS-2022-12-01,2022-12-31,2023-06-30,07726,6820B,202207726,7.92,0.9,0.0,0.0,0.0,8.82,739.11,87.69,0.0,0.0,0.0,826.8,1,1,0,0,0,CLELOU,SCI,Location de terrains et d'autres biens immobiliers,2019-09-11,0,25570.83,0,104,64,218,0
34439,MIS-2022-12-01,2022-12-31,2023-05-04,07727,9329Z,202207727,16.8,6.17,2.25,7.75,0.0,32.97,1967.24,721.89,185.94,732.59,0.0,3607.66,1,1,1,1,0,JACE,URL,Autres activités récréatives et de loisirs,2019-10-24,0,73860.27,0,91,255,295,0
34440,MIS-2022-12-01,2022-12-31,2023-05-04,07728,5630Z,202207728,23.07,8.88,2.1,30.3,0.0,64.35,2484.51,997.81,246.16,2522.15,0.0,6250.63,1,1,1,1,0,LES PETITS TRUCKS,URL,Débits de boissons,2019-10-24,1,223500.17,1,160,1235,1670,1
34441,MIS-2022-12-01,2022-12-31,2023-05-31,07731,8211Z,202207731,4.55,0.62,0.0,0.0,0.0,5.17,567.59,65.91,0.0,0.0,0.0,633.5,1,1,0,0,0,MAEL INVEST,SC,Services administratifs combinés de bureau,2019-10-24,0,0.0,0,0,3,2,0
34442,MIS-2022-12-01,2022-12-31,2023-05-04,07732,6820B,202207732,11.95,6.3,0.0,9.45,0.0,27.7,1324.72,732.39,0.0,807.19,0.0,2864.3,1,1,0,1,0,DELAFAMILLE,SCI,Location de terrains et d'autres biens immobiliers,2019-10-24,0,39734.05,0,166,148,353,0
35336,MIS-2022-07-01,2022-07-31,2022-11-30,07736,6820B,202207736,4.7,1.5,0.0,2.0,0.0,8.2,504.93,157.15,0.0,191.41,0.0,853.49,1,1,0,1,0,MAULAVE-DUVAL,SCI,Location de terrains et d'autres biens immobiliers,2019-06-21,0,11925.0,0,12,13,71,0
35595,MIS-2022-09-01,2022-09-30,2022-11-30,07738,8299Z,202207738,9.5,6.45,2.5,8.25,0.0,26.7,1215.46,685.28,231.38,838.98,0.0,2971.1,1,1,1,1,0,ANJOU TRAVAUX CONSULT,SAR,Autres activités de soutien aux entreprises n.c.a.,2019-10-30,0,84992.02,0,65,281,375,1
35009,MIS-2022-03-01,2022-03-31,2022-07-31,07739,7022Z,202207739,5.35,0.25,1.35,0.0,0.0,6.95,564.27,23.64,125.51,0.0,0.0,713.42,1,1,1,0,0,T'INQUIETE PRODUCTIONS,SAS,Conseil pour les affaires et autres conseils de gestion,2019-07-05,0,0.0,-1,-1,-1,-1,-1
35010,MIS-2022-03-01,2022-03-31,2022-07-31,07740,9002Z,202207740,7.25,0.0,1.5,0.0,0.0,8.75,813.85,0.0,140.36,0.0,0.0,954.21,1,0,1,0,0,LX DESIGN,SSU,Activités de soutien au spectacle vivant,2019-07-05,0,13387.11,0,1,32,3,0
34443,MIS-2022-12-01,2022-12-31,2023-06-30,07741,8299Z,202207741,14.0,11.6,0.0,0.5,0.0,26.1,1749.75,1313.09,0.0,48.51,0.0,3111.35,1,1,0,1,0,ATLANTIC DEVELOPPEMENT,URL,Autres activités de soutien aux entreprises n.c.a.,2021-03-29,0,153447.91,0,44,104,509,1
35011,MIS-2022-03-01,2022-03-31,2022-07-31,07742,9002Z,202207742,12.0,0.7,1.75,0.25,0.0,14.7,1284.19,69.3,163.55,24.75,0.0,1541.79,1,1,1,1,0,CHIRAC DESIGN,SSU,Activités de soutien au spectacle vivant,2019-07-05,0,9100.0,0,1,29,1,0
34444,MIS-2022-12-01,2022-12-31,2023-05-31,07744,6820A,202207744,4.9,2.2,0.35,0.37,0.0,7.82,718.06,245.83,41.39,38.89,0.0,1044.17,1,1,1,1,0,VILPARD,SCI,Location de logements,2019-09-06,0,11691.5,0,19,20,48,0
33585,MIS-2022-10-01,2022-10-31,2023-02-28,07745,5610A,202207745,27.25,9.21,1.5,37.5,22.94,98.4,3543.0,977.68,175.82,2888.98,2479.73,10065.21,1,1,1,1,1,LE RESIA,SAR,Restauration traditionnelle,2021-04-13,9,0.0,-1,-1,-1,-1,-1
34445,MIS-2022-12-01,2022-12-31,2023-05-31,07746,6820B,202207746,9.04,3.9,0.0,0.0,0.0,12.94,1170.2,433.41,0.0,0.0,0.0,1603.61,1,1,0,0,0,RK IMMOBILIER,SCI,Location de terrains et d'autres biens immobiliers,2019-06-24,0,20379.05,0,61,33,126,0
34446,MIS-2022-12-01,2022-12-31,2023-05-31,07747,5320Z,202207747,85.5,51.05,0.0,0.6,0.5,137.65,11760.58,6037.92,0.0,59.4,55.59,17913.49,1,1,0,1,1,LA VERSAILLAISE,SAR,Autres activités de poste et de courrier,2019-10-21,115,9888957.94,0,782,2827,3444,1
34448,MIS-2022-12-01,2022-12-31,2023-05-05,07754,4669B,202207754,38.7,4.42,0.0,32.25,0.0,75.37,4272.97,514.3,0.0,2858.23,0.0,7645.5,1,1,0,1,0,ATSC,SAR,Commerce de gros (commerce interentreprises) de fournitures et équipements industriels divers,2019-07-01,1,739019.0,1,3371,2205,1085,0
34449,MIS-2022-12-01,2022-12-31,2023-03-31,07757,5610A,202207757,24.63,10.51,1.95,29.78,3.75,70.62,2978.35,979.64,152.99,2352.37,408.45,6871.8,1,1,1,1,1,LES REFLETS GOURMANDS,SAR,Restauration traditionnelle,2019-07-26,1,127511.53,1,36,1168,1700,1
34450,MIS-2022-12-01,2022-12-31,2023-03-31,07759,6820B,202207759,5.0,0.55,0.0,0.0,0.0,5.55,603.48,62.24,0.0,0.0,0.0,665.72,1,1,0,0,0,DEROUET IMMOBILIER,SCI,Location de terrains et d'autres biens immobiliers,2019-11-13,0,118023.0,0,16,29,67,0
34451,MIS-2022-12-01,2022-12-31,2022-07-31,07760,7311Z,202207760,1.25,6.1,0.0,14.0,10.75,32.1,127.32,706.65,0.0,990.19,1179.46,3003.62,1,1,0,1,1,LINER COMMUNICATION,SARL,Activités des agences de publicité,2021-09-30,11,0.0,-1,-1,-1,-1,-1
34452,MIS-2022-12-01,2022-12-31,2023-05-31,07763,6820B,202207763,2.0,0.0,0.0,0.5,0.0,2.5,241.61,0.0,0.0,54.03,0.0,295.64,1,0,0,1,0,LAURAMO,SCI,Location de terrains et d'autres biens immobiliers,2019-06-18,0,2340.0,0,6,34,67,0
35395,MIS-2022-08-01,2022-08-31,2022-10-31,07772,4399C,202207772,21.34,8.04,0.0,13.34,0.0,42.72,2037.62,864.83,0.0,897.77,0.0,3800.22,1,1,0,1,0,NOEL,EIRL,Travaux de maçonnerie générale et gros œuvre de bâtiment,2019-09-04,0,111497.13,0,112,297,352,1
34453,MIS-2022-12-01,2022-12-31,2023-06-30,07773,7010Z,202207773,6.17,10.25,1.9,0.0,0.0,18.32,639.11,986.59,152.99,0.0,0.0,1778.69,1,1,1,0,0,BBN INVEST,SARL,Activités des sièges sociaux,2019-09-05,0,0.0,0,0,18,44,1
34454,MIS-2022-12-01,2022-12-31,2023-05-05,07778,6420Z,202207778,4.1,1.87,0.35,2.25,0.0,8.57,528.63,183.14,41.03,190.89,0.0,943.69,1,1,1,1,0,SARL JC VILLALARD,SAR,Activités des sociétés holding,2019-07-23,0,0.0,0,0,21,29,0
34455,MIS-2022-12-01,2022-12-31,2023-04-30,07779,6820B,202207779,8.1,3.26,0.0,3.5,0.0,14.86,887.62,296.01,0.0,304.01,0.0,1487.64,1,1,0,1,0,VAXANE,SCI,Location de terrains et d'autres biens immobiliers,2019-07-23,0,64549.75,0,53,33,88,0
35597,MIS-2022-09-01,2022-09-30,2023-02-28,07782,4332A,202207782,20.95,14.4,2.4,18.65,4.8,61.2,2379.42,1502.02,281.33,1665.55,527.84,6356.16,1,1,1,1,1,DENISET,URL,Travaux de menuiserie bois et pvc,2019-07-02,1,244840.4,0,351,573,723,1
34456,MIS-2022-12-01,2022-12-31,2023-05-04,07783,4619B,202207783,6.0,0.33,0.0,1.0,0.0,7.33,709.94,34.01,0.0,86.84,0.0,830.79,1,1,0,1,0,CHEVE,EIRL,Autres intermédiaires du commerce en produits divers,2019-07-02,0,11250.0,0,2,63,49,0
34457,MIS-2022-12-01,2022-12-31,2023-06-06,07786,8690E,202207786,9.2,0.5,0.0,2.0,0.0,11.7,975.99,96.51,0.0,197.73,0.0,1270.23,1,1,0,1,0,BESNIER,IND,"Activités des professionnels de la rééducation, de l'appareillage et des pédicures-podologues",2019-07-03,0,20634.6,0,172,117,326,0
34458,MIS-2022-12-01,2022-12-31,2023-06-30,07787,6630Z,202207787,2.75,0.15,0.4,1.5,0.0,4.8,353.2,18.95,46.13,192.65,0.0,610.93,1,1,1,1,0,MACHABA BOURBON,SCP,Gestion de fonds,2019-09-04,0,7140.0,0,14,45,98,0
34459,MIS-2022-12-01,2022-12-31,2023-05-31,07792,6831Z,202207792,10.5,7.4,3.2,3.25,8.85,33.2,1357.39,873.12,403.97,316.89,933.91,3885.28,1,1,1,1,1,APA IMMOBILIER,URL,Agences immobilières,2019-07-17,1,95894.87,0,12,68,153,0
34460,MIS-2022-12-01,2022-12-31,2023-01-31,07795,1071C,202207795,14.6,4.16,1.7,18.99,9.75,49.2,1686.3,476.84,199.27,1345.86,1085.15,4793.42,1,1,1,1,1,LE TREIZE HEURES QUINZE,SAR,Boulangerie et boulangerie-pâtisserie,2019-12-18,9,432228.29,1,2104,1563,2134,0
35598,MIS-2022-09-01,2022-09-30,2023-01-31,07801,6820B,202207801,5.35,1.2,0.0,0.65,0.0,7.2,520.29,101.9,0.0,51.79,0.0,673.98,1,1,0,1,0,L'ANTIPASTA,SCI,Location de terrains et d'autres biens immobiliers,2019-11-07,0,18142.36,0,30,15,46,0
34461,MIS-2022-12-01,2022-12-31,2023-04-12,07804,6820B,202207804,8.04,1.65,0.0,0.1,0.0,9.79,706.65,143.35,0.0,8.49,0.0,858.49,1,1,0,1,0,ELFMIE,SCI,Location de terrains et d'autres biens immobiliers,2019-07-23,0,0.0,-1,-1,-1,-1,-1
34897,MIS-2022-02-01,2022-02-28,2022-07-31,07818,1071C,202207818,62.28,18.96,3.7,55.88,11.72,152.54,6081.08,2017.31,361.77,3997.47,1516.03,13973.66,1,1,1,1,1,K'RION,SAR,Boulangerie et boulangerie-pâtisserie,2019-11-28,4,0.0,-1,-1,-1,-1,-1
34462,MIS-2022-12-01,2022-12-31,2023-04-30,07822,6820B,202207822,5.95,0.0,0.0,0.7,0.0,6.65,773.86,0.0,0.0,89.9,0.0,863.76,1,0,0,1,0,J.BELO,SCI,Location de terrains et d'autres biens immobiliers,2019-11-26,0,12476.0,0,25,16,57,0
34463,MIS-2022-12-01,2022-12-31,2023-04-30,07824,4520A,202207824,35.24,8.85,2.5,0.0,11.55,58.14,4080.23,1112.6,349.65,0.0,1175.04,6717.52,1,1,1,0,1,RABAROT AUTOMOBILES,URL,Entretien et réparation de véhicules automobiles légers,2020-09-30,3,522827.75,1,5629,1706,2607,1
34464,MIS-2022-12-01,2022-12-31,2023-02-28,07826,5610A,202207826,19.15,9.4,3.15,15.3,12.18,59.18,2329.65,1145.6,310.96,1229.12,1159.18,6174.51,1,1,1,1,1,EURL H.R.P.,EURL,Restauration traditionnelle,2019-09-19,4,0.0,-1,-1,-1,-1,-1
34465,MIS-2022-12-01,2022-12-31,2023-04-30,07830,6831Z,202207830,33.95,15.51,0.2,59.18,10.2,119.04,4119.0,1774.45,39.0,4789.9,1137.78,11860.13,1,1,1,1,1,ART'IM,SSU,Agences immobilières,2019-09-03,4,866634.86,0,140,817,1069,0
34466,MIS-2022-12-01,2022-12-31,2023-04-30,07831,6831Z,202207831,11.4,2.1,0.2,0.42,0.0,14.12,1280.68,181.11,39.0,32.12,0.0,1532.91,1,1,1,1,0,ART'IM 49,SARL,Agences immobilières,2019-09-03,0,0.0,-1,-1,-1,-1,-1
34467,MIS-2022-12-01,2022-12-31,2023-04-30,07832,6420Z,202207832,4.85,2.45,0.2,0.85,0.0,8.35,611.72,306.06,39.0,96.17,0.0,1052.95,1,1,1,1,0,CT GROUPE,SAS,Activités des sociétés holding,2019-09-03,0,0.0,0,0,15,31,0
34468,MIS-2022-12-01,2022-12-31,2023-04-30,07833,6630Z,202207833,2.9,0.1,4.34,1.5,0.0,8.84,349.54,19.5,663.1,136.92,0.0,1169.06,1,1,1,1,0,CK FINANCES,SASU,Gestion de fonds,2019-09-03,1,0.0,0,0,22,55,0
34469,MIS-2022-12-01,2022-12-31,2023-04-30,07834,6820B,202207834,4.93,0.65,0.0,1.5,0.0,7.08,552.1,54.61,0.0,114.69,0.0,721.4,1,1,0,1,0,JC IMMO,SCI,Location de terrains et d'autres biens immobiliers,2019-09-04,0,9216.0,0,22,15,42,0
34471,MIS-2022-12-01,2022-12-31,2023-03-31,07838,6820B,202207838,2.3,0.75,0.85,0.5,0.0,4.4,304.63,116.33,82.46,37.61,0.0,541.03,1,1,1,1,0,PA2C,SCI,Location de terrains et d'autres biens immobiliers,2019-09-19,0,0.0,0,0,5,12,0
34472,MIS-2022-12-01,2022-12-31,2023-04-12,07840,6831Z,202207840,28.6,11.89,0.0,52.6,6.4,99.49,3413.48,1399.53,0.0,4057.29,713.09,9583.39,1,1,0,1,1,M2C IMMO,SAS,Agences immobilières,2019-09-03,1,349290.35,0,48,462,1187,0
34473,MIS-2022-12-01,2022-12-31,2024-01-31,07845,6820B,202207845,8.51,3.14,0.0,1.0,0.0,12.65,1088.19,449.79,0.0,86.84,0.0,1624.82,1,1,0,1,0,EDEN,SCI,Location de terrains et d'autres biens immobiliers,2019-11-25,0,18844.47,0,29,23,61,0
34474,MIS-2022-12-01,2022-12-31,2023-06-30,07847,6820A,202207847,6.25,3.17,0.0,0.6,0.0,10.02,802.71,477.24,0.0,45.12,0.0,1325.07,1,1,0,1,0,CADIOU,IND,Location de logements,2019-09-27,0,5836.64,0,1,5,36,0
34475,MIS-2022-12-01,2022-12-31,2023-05-31,07848,5920Z,202207848,26.2,3.2,4.2,3.35,0.5,37.45,2999.62,418.6,427.51,322.35,66.2,4234.28,1,1,1,1,1,INTUITIVE RECORDS,SARL,Enregistrement sonore et édition musicale,2019-12-23,1,378949.32,0,96,346,515,0
